,REF_DATE,GEO,DGUID,Month of death,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
5488,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, January",Number of deaths,Number,223,units,0,v21216540,9.2.1,797.0,,,,0
5489,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216541,9.2.2,9.0,,,,1
5490,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, February",Number of deaths,Number,223,units,0,v21216542,9.3.1,767.0,,,,0
5491,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216543,9.3.2,8.7,,,,1
5492,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, March",Number of deaths,Number,223,units,0,v21216544,9.4.1,754.0,,,,0
5493,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, March",Percentage of deaths,Percentage,242,units,0,v21216545,9.4.2,8.5,,,,1
5494,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, April",Number of deaths,Number,223,units,0,v21216546,9.5.1,741.0,,,,0
5495,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, April",Percentage of deaths,Percentage,242,units,0,v21216547,9.5.2,8.4,,,,1
5496,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, May",Number of deaths,Number,223,units,0,v21216548,9.6.1,758.0,,,,0
5497,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, May",Percentage of deaths,Percentage,242,units,0,v21216549,9.6.2,8.6,,,,1
5498,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, June",Number of deaths,Number,223,units,0,v21216550,9.7.1,674.0,,,,0
5499,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, June",Percentage of deaths,Percentage,242,units,0,v21216551,9.7.2,7.6,,,,1
5500,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, July",Number of deaths,Number,223,units,0,v21216552,9.8.1,673.0,,,,0
5501,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, July",Percentage of deaths,Percentage,242,units,0,v21216553,9.8.2,7.6,,,,1
5502,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, August",Number of deaths,Number,223,units,0,v21216554,9.9.1,754.0,,,,0
5503,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, August",Percentage of deaths,Percentage,242,units,0,v21216555,9.9.2,8.5,,,,1
5504,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, September",Number of deaths,Number,223,units,0,v21216556,9.10.1,697.0,,,,0
5505,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, September",Percentage of deaths,Percentage,242,units,0,v21216557,9.10.2,7.9,,,,1
5506,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, October",Number of deaths,Number,223,units,0,v21216558,9.11.1,738.0,,,,0
5507,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, October",Percentage of deaths,Percentage,242,units,0,v21216559,9.11.2,8.3,,,,1
5508,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, November",Number of deaths,Number,223,units,0,v21216560,9.12.1,719.0,,,,0
5509,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, November",Percentage of deaths,Percentage,242,units,0,v21216561,9.12.2,8.1,,,,1
5510,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, December",Number of deaths,Number,223,units,0,v21216562,9.13.1,778.0,,,,0
5511,2005-01-01,"Saskatchewan, place of residence",2016A000247,"Month of death, December",Percentage of deaths,Percentage,242,units,0,v21216563,9.13.2,8.8,,,,1
5512,2005-01-01,"Alberta, place of residence",2016A000248,"Total, month of death",Number of deaths,Number,223,units,0,v21216564,10.1.1,19288.0,,,,0
5513,2005-01-01,"Alberta, place of residence",2016A000248,"Total, month of death",Percentage of deaths,Percentage,242,units,0,v21216565,10.1.2,100.0,,,,1
5514,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, January",Number of deaths,Number,223,units,0,v21216566,10.2.1,1848.0,,,,0
5515,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216567,10.2.2,9.6,,,,1
5516,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, February",Number of deaths,Number,223,units,0,v21216568,10.3.1,1499.0,,,,0
5517,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216569,10.3.2,7.8,,,,1
5518,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, March",Number of deaths,Number,223,units,0,v21216570,10.4.1,1674.0,,,,0
5519,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, March",Percentage of deaths,Percentage,242,units,0,v21216571,10.4.2,8.7,,,,1
5520,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, April",Number of deaths,Number,223,units,0,v21216572,10.5.1,1600.0,,,,0
5521,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, April",Percentage of deaths,Percentage,242,units,0,v21216573,10.5.2,8.3,,,,1
5522,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, May",Number of deaths,Number,223,units,0,v21216574,10.6.1,1603.0,,,,0
5523,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, May",Percentage of deaths,Percentage,242,units,0,v21216575,10.6.2,8.3,,,,1
5524,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, June",Number of deaths,Number,223,units,0,v21216576,10.7.1,1445.0,,,,0
5525,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, June",Percentage of deaths,Percentage,242,units,0,v21216577,10.7.2,7.5,,,,1
5526,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, July",Number of deaths,Number,223,units,0,v21216578,10.8.1,1622.0,,,,0
5527,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, July",Percentage of deaths,Percentage,242,units,0,v21216579,10.8.2,8.4,,,,1
5528,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, August",Number of deaths,Number,223,units,0,v21216580,10.9.1,1483.0,,,,0
5529,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, August",Percentage of deaths,Percentage,242,units,0,v21216581,10.9.2,7.7,,,,1
5530,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, September",Number of deaths,Number,223,units,0,v21216582,10.10.1,1534.0,,,,0
5531,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, September",Percentage of deaths,Percentage,242,units,0,v21216583,10.10.2,8.0,,,,1
5532,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, October",Number of deaths,Number,223,units,0,v21216584,10.11.1,1644.0,,,,0
5533,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, October",Percentage of deaths,Percentage,242,units,0,v21216585,10.11.2,8.5,,,,1
5534,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, November",Number of deaths,Number,223,units,0,v21216586,10.12.1,1577.0,,,,0
5535,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, November",Percentage of deaths,Percentage,242,units,0,v21216587,10.12.2,8.2,,,,1
5536,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, December",Number of deaths,Number,223,units,0,v21216588,10.13.1,1759.0,,,,0
5537,2005-01-01,"Alberta, place of residence",2016A000248,"Month of death, December",Percentage of deaths,Percentage,242,units,0,v21216589,10.13.2,9.1,,,,1
5538,2005-01-01,"British Columbia, place of residence",2016A000259,"Total, month of death",Number of deaths,Number,223,units,0,v21216590,11.1.1,30227.0,,,,0
5539,2005-01-01,"British Columbia, place of residence",2016A000259,"Total, month of death",Percentage of deaths,Percentage,242,units,0,v21216591,11.1.2,100.0,,,,1
5540,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, January",Number of deaths,Number,223,units,0,v21216592,11.2.1,3015.0,,,,0
5541,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216593,11.2.2,10.0,,,,1
5542,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, February",Number of deaths,Number,223,units,0,v21216594,11.3.1,2474.0,,,,0
5543,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216595,11.3.2,8.2,,,,1
5544,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, March",Number of deaths,Number,223,units,0,v21216596,11.4.1,2629.0,,,,0
5545,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, March",Percentage of deaths,Percentage,242,units,0,v21216597,11.4.2,8.7,,,,1
5546,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, April",Number of deaths,Number,223,units,0,v21216598,11.5.1,2461.0,,,,0
5547,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, April",Percentage of deaths,Percentage,242,units,0,v21216599,11.5.2,8.1,,,,1
5548,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, May",Number of deaths,Number,223,units,0,v21216600,11.6.1,2543.0,,,,0
5549,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, May",Percentage of deaths,Percentage,242,units,0,v21216601,11.6.2,8.4,,,,1
5550,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, June",Number of deaths,Number,223,units,0,v21216602,11.7.1,2301.0,,,,0
5551,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, June",Percentage of deaths,Percentage,242,units,0,v21216603,11.7.2,7.6,,,,1
5552,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, July",Number of deaths,Number,223,units,0,v21216604,11.8.1,2375.0,,,,0
5553,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, July",Percentage of deaths,Percentage,242,units,0,v21216605,11.8.2,7.9,,,,1
5554,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, August",Number of deaths,Number,223,units,0,v21216606,11.9.1,2338.0,,,,0
5555,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, August",Percentage of deaths,Percentage,242,units,0,v21216607,11.9.2,7.7,,,,1
5556,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, September",Number of deaths,Number,223,units,0,v21216608,11.10.1,2394.0,,,,0
5557,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, September",Percentage of deaths,Percentage,242,units,0,v21216609,11.10.2,7.9,,,,1
5558,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, October",Number of deaths,Number,223,units,0,v21216610,11.11.1,2543.0,,,,0
5559,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, October",Percentage of deaths,Percentage,242,units,0,v21216611,11.11.2,8.4,,,,1
5560,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, November",Number of deaths,Number,223,units,0,v21216612,11.12.1,2458.0,,,,0
5561,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, November",Percentage of deaths,Percentage,242,units,0,v21216613,11.12.2,8.1,,,,1
5562,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, December",Number of deaths,Number,223,units,0,v21216614,11.13.1,2696.0,,,,0
5563,2005-01-01,"British Columbia, place of residence",2016A000259,"Month of death, December",Percentage of deaths,Percentage,242,units,0,v21216615,11.13.2,8.9,,,,1
5564,2005-01-01,"Yukon, place of residence",2016A000260,"Total, month of death",Number of deaths,Number,223,units,0,v21216616,12.1.1,164.0,,,,0
5565,2005-01-01,"Yukon, place of residence",2016A000260,"Total, month of death",Percentage of deaths,Percentage,242,units,0,v21216617,12.1.2,100.0,,,,1
5566,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, January",Number of deaths,Number,223,units,0,v21216618,12.2.1,12.0,,,,0
5567,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216619,12.2.2,7.3,,,,1
5568,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, February",Number of deaths,Number,223,units,0,v21216620,12.3.1,13.0,,,,0
5569,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216621,12.3.2,7.9,,,,1
5570,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, March",Number of deaths,Number,223,units,0,v21216622,12.4.1,12.0,,,,0
5571,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, March",Percentage of deaths,Percentage,242,units,0,v21216623,12.4.2,7.3,,,,1
5572,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, April",Number of deaths,Number,223,units,0,v21216624,12.5.1,7.0,,,,0
5573,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, April",Percentage of deaths,Percentage,242,units,0,v21216625,12.5.2,4.3,,,,1
5574,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, May",Number of deaths,Number,223,units,0,v21216626,12.6.1,14.0,,,,0
5575,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, May",Percentage of deaths,Percentage,242,units,0,v21216627,12.6.2,8.5,,,,1
5576,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, June",Number of deaths,Number,223,units,0,v21216628,12.7.1,20.0,,,,0
5577,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, June",Percentage of deaths,Percentage,242,units,0,v21216629,12.7.2,12.2,,,,1
5578,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, July",Number of deaths,Number,223,units,0,v21216630,12.8.1,10.0,,,,0
5579,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, July",Percentage of deaths,Percentage,242,units,0,v21216631,12.8.2,6.1,,,,1
5580,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, August",Number of deaths,Number,223,units,0,v21216632,12.9.1,10.0,,,,0
5581,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, August",Percentage of deaths,Percentage,242,units,0,v21216633,12.9.2,6.1,,,,1
5582,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, September",Number of deaths,Number,223,units,0,v21216634,12.10.1,17.0,,,,0
5583,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, September",Percentage of deaths,Percentage,242,units,0,v21216635,12.10.2,10.4,,,,1
5584,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, October",Number of deaths,Number,223,units,0,v21216636,12.11.1,16.0,,,,0
5585,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, October",Percentage of deaths,Percentage,242,units,0,v21216637,12.11.2,9.8,,,,1
5586,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, November",Number of deaths,Number,223,units,0,v21216638,12.12.1,16.0,,,,0
5587,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, November",Percentage of deaths,Percentage,242,units,0,v21216639,12.12.2,9.8,,,,1
5588,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, December",Number of deaths,Number,223,units,0,v21216640,12.13.1,17.0,,,,0
5589,2005-01-01,"Yukon, place of residence",2016A000260,"Month of death, December",Percentage of deaths,Percentage,242,units,0,v21216641,12.13.2,10.4,,,,1
5590,2005-01-01,"Northwest Territories, place of residence",2016A000261,"Total, month of death",Number of deaths,Number,223,units,0,v21216668,14.1.1,148.0,,,,0
5591,2005-01-01,"Northwest Territories, place of residence",2016A000261,"Total, month of death",Percentage of deaths,Percentage,242,units,0,v21216669,14.1.2,100.0,,,,1
5592,2005-01-01,"Northwest Territories, place of residence",2016A000261,"Month of death, January",Number of deaths,Number,223,units,0,v21216670,14.2.1,16.0,,,,0
5593,2005-01-01,"Northwest Territories, place of residence",2016A000261,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216671,14.2.2,10.8,,,,1
5594,2005-01-01,"Northwest Territories, place of residence",2016A000261,"Month of death, February",Number of deaths,Number,223,units,0,v21216672,14.3.1,7.0,,,,0
5595,2005-01-01,"Northwest Territories, place of residence",2016A000261,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216673,14.3.2,4.7,,,,1
